customer_id,age,gender,country,account_type,account_balance,credit_score,join_date
2764,38,Female,Indonesia,Current,4087.83,562,2023-01-18
2765,28,Female,UAE,Current,10388.44,398,2024-08-29
2766,27,Male,Malaysia,Savings,15147.44,677,2017-06-30
2767,52,Female,Malaysia,Savings,39384.03,370,2016-06-09
2768,47,Male,Yemen,Savings,9915.65,494,2019-10-15
2769,61,Female,UAE,Savings,30940.45,799,2023-10-10
2770,39,Male,Indonesia,Savings,28083.03,628,2024-10-20
2771,25,Female,Indonesia,Savings,27831.16,717,2022-01-08
2772,35,Female,Yemen,Savings,12693.87,355,2024-05-19
2773,49,Female,Malaysia,Current,3687.79,786,2017-09-19
2774,29,Female,Malaysia,Savings,29776.97,634,2024-02-07
2775,24,Female,Malaysia,Current,44118.86,642,2024-06-30
2776,74,Female,Malaysia,Current,7421.94,324,2023-11-22
2777,42,Female,UAE,Savings,26019.49,362,2016-06-02
2778,31,Male,Yemen,Current,13164.68,485,2016-05-15
2779,32,Female,UAE,Current,5878.83,612,2016-07-28
2780,37,Female,Yemen,Savings,42698.36,627,2022-01-12
2781,45,Female,UAE,Current,18688.93,496,2017-11-20
2782,48,Male,Yemen,Current,36443.05,527,2024-08-08
2783,43,Male,Indonesia,Current,3733.01,695,2019-10-13
2784,51,Female,Indonesia,Savings,12796.9,623,2021-02-07
2785,65,Female,Indonesia,Savings,42710.37,757,2021-05-10
2786,60,Female,Malaysia,Savings,30443.71,303,2018-11-29
2787,38,Male,Malaysia,Current,49156.1,787,2018-05-16
2788,57,Male,UAE,Current,5221.15,840,2023-06-14
2789,18,Female,Yemen,Savings,13661.89,589,2020-05-04
2790,21,Male,Yemen,Current,2359.64,497,2020-02-26
2791,61,Female,Indonesia,Current,41698.52,308,2020-10-24
2792,34,Male,Yemen,Current,11757.16,688,2016-03-17
2793,60,Female,Indonesia,Current,18693.47,778,2018-05-22
2794,40,Female,Malaysia,Savings,12728.28,628,2021-07-11
2795,60,Male,Yemen,Current,21644.5,684,2025-12-01
2796,62,Female,Indonesia,Savings,35435.39,530,2018-11-24
2797,63,Female,Yemen,Savings,41411.85,412,2024-12-15
2798,74,Female,UAE,Current,25304.81,408,2025-07-10
2799,57,Female,Indonesia,Savings,19441.52,338,2020-01-29
2800,65,Female,Yemen,Savings,29443.39,642,2024-01-08
2801,69,Female,UAE,Savings,15935.3,368,2017-03-13
2802,69,Female,Yemen,Savings,38565.27,378,2023-01-06
2803,33,Male,Malaysia,Savings,27780.39,347,2017-01-01
2804,66,Male,Indonesia,Savings,29166.17,562,2024-02-06
2805,72,Female,Malaysia,Savings,22933.82,439,2016-06-06
2806,71,Female,Yemen,Current,7327.48,689,2017-04-30
2807,47,Male,Yemen,Savings,48913.21,637,2023-01-14
2808,66,Female,UAE,Savings,25738.38,691,2020-03-20
2809,43,Male,UAE,Current,27150.12,451,2021-03-24
2810,27,Female,Indonesia,Savings,12233.74,401,2022-05-14
2811,39,Male,UAE,Current,22250.79,509,2018-12-01
2812,19,Male,Malaysia,Current,28872.83,447,2019-03-02
2813,42,Female,Yemen,Savings,49832.97,785,2023-05-09
2814,66,Female,Yemen,Current,46823.99,330,2024-05-31
2815,33,Female,UAE,Current,35531.05,803,2022-03-22
2816,39,Male,Yemen,Savings,20126.87,737,2022-04-30
2817,75,Female,Indonesia,Savings,29421.08,756,2021-06-01
2818,26,Male,Indonesia,Current,49156.86,816,2022-06-01
2819,74,Female,UAE,Current,8412.84,545,2022-06-25
2820,41,Female,UAE,Current,40455.08,434,2018-06-16
2821,30,Female,Yemen,Current,14023.55,706,2016-05-20
2822,18,Female,Yemen,Savings,37682.62,497,2023-03-11
2823,46,Male,Malaysia,Savings,10373.85,604,2017-08-16
2824,28,Male,Yemen,Current,34098.49,569,2020-10-08
2825,36,Female,UAE,Current,28881.87,569,2017-01-12
2826,55,Male,Malaysia,Current,29193.44,458,2021-10-12
2827,64,Female,Yemen,Current,4503.75,798,2023-08-12
2828,41,Male,UAE,Current,43414.9,379,2021-09-05
2829,18,Female,Yemen,Current,8874.57,340,2018-06-27
2830,42,Male,Malaysia,Savings,14354.21,432,2020-04-05
2831,21,Female,Yemen,Current,4173.05,380,2017-12-27
2832,28,Male,UAE,Current,3124.12,571,2022-11-17
2833,52,Female,UAE,Current,37342.33,653,2016-10-11
2834,66,Female,Indonesia,Current,30889.5,534,2023-06-21
2835,28,Male,Indonesia,Savings,12289.92,327,2018-11-12
2836,50,Female,UAE,Current,13832.52,446,2019-02-02
2837,46,Male,Yemen,Savings,13547.11,393,2023-11-12
2838,29,Female,Malaysia,Savings,14337.09,390,2025-07-12
2839,39,Female,Malaysia,Savings,13998.38,564,2024-02-01
2840,43,Female,UAE,Savings,27167.0,745,2019-08-20
2841,64,Female,Malaysia,Savings,42796.43,417,2024-09-11
2842,27,Male,Indonesia,Savings,46079.01,352,2021-06-26
2843,73,Female,Yemen,Savings,35838.61,393,2018-06-14
2844,22,Female,Yemen,Current,8124.21,686,2018-08-30
2845,26,Female,Indonesia,Current,43338.06,823,2021-10-22
2846,22,Male,Indonesia,Current,5867.88,426,2017-11-11
2847,20,Male,Malaysia,Current,31901.64,600,2019-11-01
2848,39,Female,Indonesia,Savings,18200.81,371,2024-08-29
2849,20,Male,Malaysia,Current,30882.84,328,2023-03-05
2850,57,Female,Malaysia,Savings,47215.15,753,2019-11-03
2851,38,Male,Malaysia,Current,35114.53,511,2021-02-24
2852,39,Male,Malaysia,Current,21990.48,434,2016-10-06
2853,38,Female,UAE,Current,30926.2,752,2021-09-23
2854,27,Female,UAE,Current,31877.36,704,2022-03-13
2855,27,Male,UAE,Savings,33255.13,719,2016-10-04
2856,29,Female,Malaysia,Savings,19361.23,517,2019-07-28
2857,19,Female,Malaysia,Savings,891.21,721,2021-04-26
2858,40,Male,Yemen,Savings,16270.49,317,2018-05-25
2859,35,Female,UAE,Savings,40440.88,766,2021-01-29
2860,66,Female,Indonesia,Current,47471.14,346,2016-10-16
2861,73,Male,Indonesia,Savings,19685.8,310,2023-09-27
2862,68,Male,Indonesia,Savings,43046.62,634,2019-10-02
2863,21,Female,Malaysia,Current,24618.63,558,2020-03-17
2864,28,Male,UAE,Current,34639.8,744,2023-07-13
2865,43,Male,Malaysia,Current,15755.47,466,2016-05-28
2866,22,Female,Malaysia,Current,24229.78,528,2023-08-15
2867,59,Female,Indonesia,Savings,18329.45,663,2023-01-17
2868,62,Female,Malaysia,Savings,22504.7,829,2025-04-09
2869,55,Female,Indonesia,Current,12186.13,460,2017-04-15
2870,58,Male,Yemen,Savings,49591.93,633,2019-09-06
2871,33,Female,Yemen,Savings,15004.82,745,2018-07-17
2872,26,Male,Yemen,Current,6150.17,606,2017-06-19
2873,53,Male,Yemen,Current,35920.78,792,2021-01-19
2874,73,Male,Yemen,Current,35752.9,565,2021-05-21
2875,61,Female,Indonesia,Savings,4543.42,578,2024-06-19
2876,31,Female,Indonesia,Savings,27247.8,730,2024-03-23
2877,40,Female,UAE,Savings,10172.98,842,2021-04-21
2878,29,Male,Malaysia,Savings,16591.11,301,2024-12-11
2879,68,Female,Indonesia,Current,22278.58,648,2020-12-25
2880,72,Female,Indonesia,Savings,48868.82,460,2019-03-31
2881,34,Male,Malaysia,Savings,33468.2,450,2025-02-15
2882,54,Female,Indonesia,Current,15346.77,773,2022-07-02
2883,68,Male,Indonesia,Savings,3846.15,524,2016-04-02
2884,21,Female,Yemen,Current,2322.14,487,2018-05-22
2885,75,Female,Yemen,Current,16357.58,530,2022-05-17
2886,21,Male,Indonesia,Current,10637.93,678,2025-05-30
2887,34,Male,Indonesia,Current,48203.12,348,2024-06-01
2888,55,Male,Yemen,Current,27830.54,443,2025-01-14
2889,26,Female,Indonesia,Savings,15840.94,431,2021-01-10
2890,62,Male,Malaysia,Savings,31272.93,662,2024-01-20
2891,29,Female,UAE,Savings,17775.76,758,2018-09-13
2892,54,Male,Malaysia,Current,8727.54,601,2019-09-26
2893,45,Female,Yemen,Savings,48378.24,327,2021-02-04
2894,64,Male,UAE,Current,28622.25,541,2021-06-21
2895,21,Female,Indonesia,Savings,12426.86,475,2017-04-22
2896,38,Female,Indonesia,Savings,28002.56,525,2024-05-15
2897,48,Female,UAE,Current,12015.64,625,2025-09-05
2898,41,Female,Indonesia,Savings,13873.8,377,2025-01-17
2899,41,Male,Indonesia,Current,1050.54,772,2018-04-07
2900,33,Female,Malaysia,Savings,21020.95,679,2021-08-09
2901,42,Male,UAE,Current,36460.59,335,2021-11-25
2902,61,Male,UAE,Savings,40406.79,570,2024-01-01
2903,46,Male,UAE,Current,9758.64,573,2016-03-18
2904,67,Female,UAE,Current,48064.96,555,2021-04-08
2905,65,Male,Malaysia,Savings,39337.88,404,2021-10-29
2906,75,Male,Indonesia,Current,34092.5,628,2021-04-09
2907,51,Female,UAE,Current,37745.19,357,2022-04-25
2908,32,Male,Malaysia,Current,30565.29,822,2017-08-07
2909,72,Female,Yemen,Current,49400.87,771,2019-03-24
2910,45,Male,UAE,Current,45434.05,660,2024-05-02
2911,37,Male,Indonesia,Savings,20240.53,510,2023-11-14
2912,47,Female,Malaysia,Current,3847.86,624,2022-06-28
2913,55,Male,Yemen,Current,48453.13,610,2020-01-21
2914,75,Female,Indonesia,Savings,27815.76,832,2025-06-26
2915,34,Male,Yemen,Current,38339.88,599,2019-09-23
2916,27,Female,Indonesia,Savings,45659.25,317,2024-05-05
2917,75,Female,Malaysia,Savings,42247.85,300,2020-12-09
2918,43,Female,Indonesia,Savings,48220.92,399,2023-02-02
2919,66,Female,Indonesia,Current,34011.25,520,2016-12-22
2920,23,Female,Malaysia,Current,17561.59,780,2016-10-03
2921,22,Male,Malaysia,Savings,3477.25,448,2016-07-06
2922,32,Female,UAE,Current,22789.35,326,2021-10-17
2923,74,Female,Malaysia,Savings,41560.28,435,2017-07-09
2924,32,Male,Malaysia,Savings,1090.67,689,2021-10-13
2925,18,Female,Malaysia,Savings,18322.01,804,2019-08-08
2926,23,Male,Indonesia,Savings,31398.84,790,2025-08-01
2927,47,Male,UAE,Current,18995.25,428,2025-01-13
2928,54,Female,Malaysia,Savings,33692.74,758,2017-12-21
2929,50,Female,Indonesia,Savings,17410.58,618,2021-06-11
2930,25,Male,Yemen,Savings,31115.28,661,2022-05-03
2931,72,Male,Yemen,Current,27838.47,518,2024-12-20
2932,24,Male,Indonesia,Current,39651.7,570,2020-12-04
2933,48,Female,Yemen,Current,15270.4,666,2017-08-08
2934,49,Female,Yemen,Current,48471.89,824,2018-08-10
2935,45,Male,Yemen,Savings,23534.07,505,2021-06-24
2936,41,Female,UAE,Current,24874.5,587,2024-04-05
2937,24,Male,UAE,Savings,24440.46,676,2024-06-17
2938,61,Female,Malaysia,Current,41979.9,483,2022-02-03
2939,18,Female,UAE,Savings,27421.46,581,2024-06-05
2940,50,Male,Yemen,Current,18525.01,800,2022-07-29
2941,60,Female,Malaysia,Savings,36940.9,323,2022-08-28
2942,23,Male,Indonesia,Savings,47893.05,677,2019-04-16
2943,65,Male,Malaysia,Savings,16785.76,316,2021-07-15
2944,58,Male,Yemen,Current,32820.04,695,2016-07-31
2945,22,Male,Yemen,Current,6895.34,429,2016-03-04
2946,38,Female,Indonesia,Current,5966.76,398,2016-02-05
2947,40,Male,Malaysia,Savings,22599.88,563,2021-02-12
2948,74,Female,Yemen,Savings,49760.2,395,2020-08-01
2949,48,Male,Indonesia,Savings,8185.74,484,2025-08-03
2950,49,Female,Indonesia,Savings,13731.28,332,2017-07-29
2951,29,Female,UAE,Savings,32668.19,432,2022-03-26
2952,61,Female,Malaysia,Savings,16204.38,725,2025-07-29
2953,57,Male,Malaysia,Current,34653.99,836,2024-12-11
2954,33,Male,Indonesia,Current,9633.22,447,2018-01-13
2955,58,Female,Indonesia,Savings,19910.44,764,2020-04-13
2956,23,Male,Indonesia,Savings,7444.01,343,2018-06-21
2957,56,Female,Yemen,Savings,7838.21,831,2025-07-11
2958,61,Female,Yemen,Savings,37519.07,508,2016-11-21
2959,58,Male,Malaysia,Current,36269.46,722,2024-12-29
2960,25,Female,UAE,Current,34772.25,413,2023-12-18
2961,24,Male,Yemen,Current,15240.59,522,2019-04-11
2962,53,Female,Indonesia,Savings,19960.31,804,2016-07-10
2963,19,Male,UAE,Current,24239.08,597,2018-10-14
2964,28,Female,Indonesia,Current,46488.97,698,2025-08-17
2965,19,Female,Indonesia,Current,12772.52,675,2023-07-27
2966,22,Female,Malaysia,Savings,47839.31,468,2016-09-11
2967,63,Male,UAE,Current,10467.98,785,2016-12-08
2968,67,Male,UAE,Current,43136.47,504,2020-10-29
2969,33,Male,Yemen,Savings,24347.85,832,2018-12-29
2970,48,Female,Yemen,Current,6309.05,654,2025-11-07
2971,29,Female,Malaysia,Current,20796.51,825,2018-07-05
2972,66,Male,Yemen,Current,21721.57,717,2020-10-21
2973,26,Male,Indonesia,Savings,7362.29,332,2017-11-07
2974,34,Male,Indonesia,Savings,37152.04,826,2019-04-02
2975,63,Male,Malaysia,Current,18703.99,718,2025-06-21
2976,38,Male,Yemen,Current,1771.61,374,2023-09-14
2977,34,Female,UAE,Current,6098.53,728,2018-03-09
2978,32,Female,Yemen,Current,20014.35,649,2018-05-21
2979,23,Female,Yemen,Savings,27241.6,721,2017-05-18
2980,46,Female,Indonesia,Current,29288.42,689,2025-09-19
2981,60,Male,UAE,Current,33725.4,350,2024-05-26
2982,18,Male,Yemen,Current,47361.41,519,2024-09-20
2983,62,Female,Yemen,Current,28074.21,558,2024-03-30
2984,52,Female,Indonesia,Savings,36834.13,424,2018-10-23
2985,47,Female,Yemen,Current,30966.9,329,2017-12-01
2986,63,Male,Malaysia,Current,49203.12,449,2017-08-20
2987,68,Male,Yemen,Savings,28225.98,313,2017-10-03
2988,20,Male,Yemen,Current,42617.4,844,2025-06-25
2989,66,Male,Indonesia,Savings,27505.42,485,2020-10-01
2990,22,Male,Malaysia,Current,39456.88,595,2020-10-14
2991,38,Male,Malaysia,Current,31760.91,829,2021-05-13
2992,19,Female,Malaysia,Savings,40449.73,560,2020-10-28
2993,57,Female,Yemen,Savings,4921.15,659,2024-07-13
2994,23,Male,UAE,Savings,16970.78,736,2018-07-02
2995,62,Female,Yemen,Current,16138.83,398,2019-08-03
2996,39,Female,Indonesia,Current,42428.12,394,2025-01-15
2997,59,Female,Malaysia,Savings,29019.94,316,2017-03-12
2998,55,Male,UAE,Current,15979.13,373,2017-01-03
2999,23,Female,Indonesia,Savings,23935.59,632,2016-09-13
3000,73,Male,UAE,Savings,12110.8,736,2022-02-17
3001,67,Male,UAE,Current,45458.57,479,2018-08-10
3002,70,Male,Malaysia,Savings,21213.64,456,2020-11-28
3003,44,Female,Malaysia,Current,3579.55,804,2021-06-01
3004,64,Female,Malaysia,Savings,23191.97,643,2020-01-07
3005,45,Female,Indonesia,Savings,40373.1,532,2018-03-28
3006,61,Female,Malaysia,Savings,1337.18,777,2018-12-07
3007,36,Female,Indonesia,Current,18575.89,787,2021-03-02
3008,42,Male,Malaysia,Savings,28481.95,575,2025-10-02
3009,60,Male,Indonesia,Current,42539.46,399,2025-01-23
3010,21,Female,UAE,Savings,14900.91,485,2025-09-27
3011,48,Male,UAE,Current,1366.61,474,2019-10-27
3012,61,Female,Malaysia,Current,41017.69,423,2021-04-10
3013,58,Female,UAE,Savings,30401.25,515,2018-08-03
3014,66,Female,Indonesia,Savings,5332.94,463,2018-01-31
3015,42,Female,UAE,Savings,38296.96,649,2016-03-03
3016,66,Male,Indonesia,Savings,3547.99,302,2017-07-08
3017,21,Male,Malaysia,Savings,26458.54,538,2018-02-02
3018,45,Male,Indonesia,Current,5435.81,325,2019-06-08
3019,21,Male,Yemen,Savings,46112.46,584,2020-12-11
3020,39,Male,Indonesia,Savings,33215.76,551,2021-05-09
3021,37,Male,Malaysia,Current,22484.54,563,2025-08-10
3022,48,Female,UAE,Savings,16070.01,837,2016-09-27
3023,57,Male,Malaysia,Current,23464.84,768,2022-07-29
3024,49,Female,Indonesia,Savings,18688.98,629,2022-04-24
3025,29,Male,Indonesia,Current,14555.65,559,2023-01-05
3026,45,Female,Yemen,Current,28096.98,468,2021-04-20
3027,65,Male,Yemen,Current,28926.22,798,2020-03-23
3028,20,Female,Indonesia,Savings,18624.49,424,2025-12-23
3029,23,Female,Yemen,Savings,32765.79,770,2021-08-28
3030,26,Female,Yemen,Current,44535.77,750,2025-11-11
3031,62,Female,Yemen,Current,13866.95,844,2018-06-04
3032,47,Female,Indonesia,Current,46865.24,460,2024-09-22
3033,75,Female,Malaysia,Savings,21979.19,386,2017-01-07
3034,31,Female,Indonesia,Savings,46749.81,774,2022-07-08
3035,62,Female,Malaysia,Current,32431.13,817,2024-04-05
3036,38,Male,Indonesia,Savings,15307.57,433,2024-12-12
3037,42,Male,UAE,Current,31955.55,812,2024-10-08
3038,22,Male,UAE,Savings,25718.46,509,2017-10-15
3039,62,Female,UAE,Savings,27759.61,459,2024-03-05
3040,48,Female,Yemen,Current,15509.63,822,2017-11-24
3041,18,Male,Yemen,Current,47593.98,651,2017-12-25
3042,38,Female,Indonesia,Savings,30242.02,381,2019-12-28
3043,53,Male,Indonesia,Savings,26407.2,678,2024-07-18
3044,69,Male,UAE,Current,48865.65,722,2018-05-10
3045,32,Male,Yemen,Current,19970.04,571,2023-08-21
3046,63,Female,Yemen,Savings,10095.38,364,2019-11-21
3047,35,Male,Yemen,Current,9490.09,403,2017-06-12
3048,52,Male,Indonesia,Current,3252.42,569,2017-04-02
3049,32,Male,Indonesia,Current,29408.28,408,2019-10-20
3050,45,Male,Yemen,Savings,29748.02,361,2023-07-01
3051,30,Male,UAE,Current,40598.8,820,2023-05-12
3052,47,Male,Yemen,Savings,22631.82,847,2017-05-07
3053,30,Female,Malaysia,Current,39808.72,801,2020-01-06
3054,54,Male,Malaysia,Savings,33363.42,711,2017-05-22
3055,48,Female,Indonesia,Current,19687.37,730,2018-10-21
3056,23,Male,UAE,Savings,49548.42,485,2018-06-03
3057,54,Female,Yemen,Savings,43736.57,848,2017-04-02
3058,36,Male,UAE,Current,36146.43,568,2025-12-23
3059,30,Male,UAE,Current,32413.8,447,2016-05-10
3060,61,Male,Yemen,Savings,35279.84,817,2022-03-07
3061,21,Female,Malaysia,Savings,45179.45,725,2025-11-23
3062,69,Male,UAE,Current,30279.36,825,2023-10-29
3063,44,Male,UAE,Savings,39851.87,742,2024-07-26
3064,41,Female,UAE,Current,47052.24,548,2018-10-18
3065,43,Male,Indonesia,Savings,34474.95,556,2024-11-03
3066,44,Male,Indonesia,Current,18955.26,680,2022-09-01
3067,44,Male,Indonesia,Current,47949.23,766,2024-04-28
3068,74,Female,Yemen,Current,12644.06,346,2020-09-22
3069,67,Female,Malaysia,Savings,22475.03,668,2022-03-26
3070,30,Female,Malaysia,Current,31122.07,601,2024-03-31
3071,57,Female,Yemen,Current,32283.02,421,2024-02-26
3072,61,Male,Indonesia,Current,45493.66,593,2023-05-16
3073,75,Female,UAE,Current,42125.83,541,2016-12-24
3074,57,Female,Indonesia,Current,32011.87,467,2023-07-22
3075,26,Female,Yemen,Current,35142.17,395,2023-08-24
3076,46,Male,UAE,Current,15872.37,656,2024-05-02
3077,75,Male,Indonesia,Savings,48640.17,710,2022-04-24
3078,39,Male,Yemen,Savings,5949.81,471,2021-12-18
3079,49,Male,Malaysia,Savings,28853.0,306,2016-07-28
3080,37,Female,Malaysia,Savings,4543.16,462,2024-08-15
3081,37,Female,Malaysia,Current,8254.66,512,2017-10-02
3082,29,Female,Indonesia,Savings,27636.44,555,2025-06-05
3083,62,Male,UAE,Savings,33877.5,431,2017-02-18
3084,46,Male,Malaysia,Current,12492.21,705,2021-12-24
3085,60,Female,Yemen,Current,27564.08,689,2019-10-26
3086,48,Male,UAE,Savings,34183.69,341,2025-02-04
3087,21,Male,Indonesia,Savings,7028.95,749,2023-02-14
3088,64,Female,Indonesia,Savings,7013.26,731,2025-05-01
3089,22,Male,Indonesia,Savings,24208.75,641,2025-12-12
3090,57,Male,UAE,Current,24260.34,331,2018-12-01
3091,49,Female,Malaysia,Savings,39366.94,708,2020-02-02
3092,56,Female,UAE,Current,37059.13,452,2018-03-17
3093,47,Male,Malaysia,Savings,8457.21,777,2019-09-19
3094,28,Female,UAE,Current,48064.52,647,2019-06-22
3095,42,Male,Yemen,Current,43053.0,520,2017-11-08
3096,52,Female,UAE,Savings,48091.4,357,2021-06-23
3097,74,Male,Indonesia,Current,19230.68,771,2024-09-09
3098,26,Female,UAE,Current,34089.9,683,2025-04-02
3099,73,Male,Yemen,Savings,30661.49,432,2023-04-24
3100,60,Female,Indonesia,Savings,23224.63,615,2022-06-22
3101,58,Female,Indonesia,Savings,47283.62,314,2024-07-12
3102,29,Female,UAE,Savings,43394.04,387,2021-05-22
3103,64,Male,Yemen,Current,36198.8,312,2017-06-17
3104,19,Male,UAE,Current,821.39,510,2024-10-22
3105,64,Female,Indonesia,Current,21558.83,623,2021-05-29
3106,49,Male,UAE,Current,12644.09,610,2023-01-25
3107,38,Male,Indonesia,Savings,37948.86,737,2021-02-03
3108,37,Male,Yemen,Savings,5216.42,301,2018-03-01
3109,30,Male,UAE,Savings,35908.88,783,2021-07-30
3110,45,Female,Yemen,Savings,40190.86,583,2024-06-01
3111,51,Male,Malaysia,Current,40846.65,842,2024-08-05
3112,58,Female,Yemen,Savings,21414.99,615,2025-12-16
3113,59,Female,Indonesia,Savings,31125.88,815,2016-01-27
3114,47,Male,Indonesia,Savings,26223.42,708,2016-04-16
3115,30,Male,UAE,Current,22056.38,812,2021-10-21
3116,50,Female,Malaysia,Savings,11061.59,498,2016-06-22
3117,43,Female,Indonesia,Current,38519.21,798,2025-02-07
3118,38,Female,Indonesia,Current,47067.95,783,2017-04-06
3119,63,Female,Yemen,Savings,45517.71,550,2020-08-04
3120,66,Male,Malaysia,Savings,33268.48,719,2021-06-15
3121,58,Female,Malaysia,Savings,34789.62,839,2024-08-08
3122,27,Male,Malaysia,Savings,16094.16,727,2017-02-04
3123,48,Male,UAE,Current,8169.33,661,2023-03-17
3124,29,Male,UAE,Current,8158.06,689,2016-06-01
3125,33,Male,Yemen,Savings,23164.92,641,2018-11-05
3126,39,Male,UAE,Savings,38017.38,412,2022-03-25
3127,40,Female,Yemen,Current,3470.45,313,2019-12-26
3128,42,Male,Malaysia,Savings,18291.82,415,2019-11-01
3129,43,Male,Indonesia,Savings,2724.67,450,2017-07-31
3130,60,Female,Malaysia,Current,34362.35,441,2019-06-02
3131,29,Male,Malaysia,Savings,14164.37,567,2019-02-09
3132,41,Male,Yemen,Savings,4705.78,827,2016-04-14
3133,21,Female,UAE,Current,37848.41,618,2023-11-02
3134,47,Female,Yemen,Current,19561.28,429,2022-07-24
3135,46,Female,Malaysia,Current,28388.38,758,2021-08-26
3136,61,Male,Indonesia,Savings,43503.11,372,2021-05-04
3137,44,Male,Malaysia,Savings,7985.39,464,2023-12-13
3138,59,Female,UAE,Savings,6134.33,330,2021-04-07
3139,41,Male,Yemen,Savings,39495.32,449,2021-06-05
3140,70,Female,UAE,Savings,23398.49,726,2016-06-23
3141,47,Male,Malaysia,Current,2019.66,751,2018-03-08
3142,59,Female,UAE,Current,30663.31,821,2021-08-02
3143,68,Female,Malaysia,Current,43476.12,760,2022-05-26
3144,36,Female,Yemen,Current,29690.85,743,2020-10-21
3145,37,Male,Yemen,Savings,11530.28,592,2025-03-15
3146,19,Male,Yemen,Current,6703.97,414,2022-07-11
3147,38,Male,Malaysia,Current,42624.35,638,2016-07-29
3148,35,Male,Malaysia,Current,37859.28,323,2021-09-26
3149,33,Male,Malaysia,Current,37647.93,811,2018-07-01
3150,72,Female,Yemen,Current,48981.7,356,2021-01-09
3151,56,Female,Malaysia,Current,4365.54,633,2024-04-09
3152,36,Male,Malaysia,Savings,43865.62,490,2025-11-15
3153,64,Male,Indonesia,Savings,26605.2,689,2021-01-19
3154,73,Male,UAE,Savings,12003.37,612,2024-07-06
3155,40,Male,UAE,Current,29074.2,723,2025-01-18
3156,48,Male,UAE,Current,38881.43,787,2020-07-14
3157,61,Male,Malaysia,Savings,15877.87,712,2019-07-20
3158,64,Female,Malaysia,Current,4593.25,396,2023-12-12
